provinsi;I-01_BB;I-02_BB;I-03_BB;I-04_BB;I-05_BB;I-06_BB;I-07_BB;I-08_BB;I-09_BB;I-10_BB;I-11_BB;I-12_BB;I-13_BB;I-14_BB;I-15_BB;I-16_BB;I-17_BB;I-18_BB;I-19_BB;I-20_BB;I-21_BB;I-22_BB;I-23_BB;I-24_BB;I-25_BB;I-26_BB;I-27_BB;I-28_BB;I-29_BB;I-30_BB;I-31_BB;I-32_BB;I-33_BB;I-34_BB;I-35_BB;I-36_BB;I-37_BB;I-38_BB;I-39_BB;I-40_BB;I-41_BB;I-42_BB;I-43_BB;I-44_BB;I-45_BB;I-46_BB;I-47_BB;I-48_BB;I-49_BB;I-50_BB;I-51_BB;I-52_BB
Kalimantan Utara;4.377520089361555;174.5863834414154;15.527933808496229;0.0;12.16949841148441;1838.0830736527466;1124.6736335033452;1760.4339521842219;2690.215414510529;988.8232783845779;215.38706702598546;0.0;1443.3441188487277;0.0;0.1146125965355169;62.19143708458515;3466.3995769549183;0.0;0.00020973298807359583;0.0;0.0;0.0;0.0;0.0;344.91584460353545;94.96669377363783;0.0;0.19447747392418416;0.3935756788047175;0.5915618070762858;0.0;86.91695783024815;1205.0995704605666;0.0;118.97132497990515;1334.63716155132;44.85093045847064;254.8554302279892;391.16331952255894;128.98541296604125;21.875751553706092;965.9162914113376;264.7488180391649;2.567974968002305;0.012832314542045446;13.303272632390637;0.0;86.96486986050301;0.0;0.4229417579293878;1.0202461721063654;63.1982118612392
Kep. Bangka Belitung;0.0;15.062282937637596;675.8456700466651;0.0;0.0;2.0571381907556745;189.84923668753493;31.290201534215004;0.0;10.609152133872874;1887.9394405433086;0.0;1688.2512819550966;0.0;4.559684028273654e-06;0.0;130.91816996956865;0.010168626256841106;0.07859485039744224;227.3673358842544;368.381047063319;3671.486121045857;7.749316720844702;0.0;6.7837462161416715;1.4957143979616698;0.182050412054939;0.08182705657820825;0.0;3.798930290422434;0.4836710773652638;126.18690826565894;737.2662684965725;0.0;112.40765566832138;272.996500585345;2.1842754268454496;106.64023658940246;29.83971872369596;73.88153610303878;26.99428439774038;11.188470776566792;5.983913484280293;0.12959047044598387;1.0913072672456965;0.05179954965394885;2.236937283875448;3.0489118260084798;21.905733759021466;2.726014294491871;8.004441394498269;7.0584874155478055
Kep. Riau;0.0;0.0;126.14959123716932;12.745351171776399;8.836743306563498;0.0;164.749435335564;492.9993036066243;0.0;10.643550766840415;0.8979626532627311;302.47103484702063;264.9082699127106;48.08476069179993;19.92877264735943;62.450302054265144;153.4903161112778;978.0180692130241;153.46678415091824;95.63226399542832;160.37157713728604;2127.9581335430016;586.2415712560011;61.3697566240923;1658.19126599294;9.035052924411476;1594.4751495546764;3742.9339967223436;585.0579472246712;0.0018543138153171383;0.33503993996757986;421.25256217235903;1797.8622056907677;0.0;633.0583726319414;1849.296697934262;49.749783716845144;1289.0048601803578;163.57716051164405;5.2735657370346525;726.9459686279754;41.32616250509187;425.1477019717652;190.14055980378131;0.6935104011533055;316.97994645160816;1324.0007203550208;1152.5070902183863;0.010032047423755597;0.8900294606092011;39.911668471819176;127.09543634722216
Lampung;3234.0375535547064;881.9167232585284;3258.705090578742;2009.183384845964;0.5688882337736269;380.57998231694216;872.1976123241285;8511.870606815794;0.0;359.83086099680156;734.3891480910579;478.2006639637275;6271.309347106718;0.0;7.910860919511659;0.0014045247555439105;603.0503338548428;7.376148545279836e-05;229.24505495765337;3380.967487503063;613.0183935959355;243.18896400300952;0.0;35.49373868468854;82.27686113758838;0.0;0.0007328166773885136;72.64880842589454;264.2831013177461;9.828128140979567;0.7415676957391117;811.8752987142061;2928.2669222910026;138.04180047191866;4953.144469066889;1354.0598951936886;881.5334049868136;246.7481621994077;673.3427977531088;202.84295281195355;92.62339538160802;512.6269699270094;427.44617619328795;0.0;148.0512377118664;3.9233507921014854;184.97378572696363;51.28391314539474;0.0;19.105792701910925;41.816791162024934;245.61396819524953
Maluku;4.702672264189542;6.120025519133428;1253.9460809571092;46.01855908900982;0.0;186.75007751892815;530.8405179226879;0.0;0.0;3482.90554717194;8.21795739918515;0.0;150.5497902114195;0.0;0.019870016652724136;0.0;84.36666566948215;0.05234338116732748;0.0035823563629379974;0.0;0.0;0.0;0.0;0.0;0.0008304935766458764;10.455591241032106;0.6123923953895953;0.0;0.0;19.222428416481037;0.0;18.443678476935535;381.8549275643837;0.0;270.8044216207493;31.99695549863525;13.414323381412487;1.3653629229536004;214.09376989054275;76.30641440432376;3.850412100475631;6.122232328222063;299.092505743857;0.0;63.59823186681101;0.0;0.0;0.19544555346483877;0.0;0.3107276385565208;11.46363837215232;64.63522249294607
Maluku Utara;8.94705955837067;7.409086978980376;712.2726878520269;7.8903366339529954;3.7810059089576598;345.3144953896394;2096.312999919501;78.33790719212254;0.0;1189.3929480323172;0.0028084153918976162;0.0;58.767837076296914;0.0;0.2917296219667929;0.0;238.3616179707247;0.31935308641840315;0.0007120850165621481;16.995398015838525;0.0002769400786692348;0.27041149524885383;0.06560469301047568;0.00016477041960411348;0.0;22.46432578504426;0.1051733100616153;401.69154877541195;5.8719495526258845;1.2916340244083608;0.042057337284457916;625.5185114970743;415.276715147645;0.0;428.68779104869316;101.70785191821889;146.88335176579483;195.5537099379099;390.63944674934424;115.66336445799632;8.096624070353993;1048.6105047374124;246.29916918673587;6.531222331947946;0.0;0.0;0.0;3.2114118408259045;78.81928095531596;0.5468935071521761;8.954725231679678;59.75690546898548
Nusa Tenggara Barat;608.5808646057322;1077.7390214994234;624.9210319978198;243.2039571675371;68.93760701397798;3.3177695404318412;1578.2170960246024;0.0;0.0;1915.4791603752194;13.92672129164145;0.0;1684.3020740773509;3.6637030813829656;55.77164088720199;1.769242535124961;11.256172893325912;4.758415626345458;0.7563860604933377;3.5859700729772297;12.64490657744884;0.055625029884853947;1.2320692816436338;1.1357768373752681;3.258417152858729e-06;1.1142919608023738;18.71814075856855;96.28156687502924;0.0;44.16683667618353;0.390985515749984;378.61220040122674;865.0226921319911;0.0;925.2411246940002;391.6575235162195;72.97145240925418;754.7486290470936;8.730233149401634;869.6532135119402;91.47535114809898;5.173065616446558;615.6868419618498;46.18435813096983;2.0799089906442467;0.0803227659452233;3.6132145438750256;22.36202497787453;0.0;4.223628497702622;7.460281649017143;113.89654759541929
Nusa Tenggara Timur;1312.6162514282032;183.30075397966215;127.47990632586212;1020.564581271373;0.0;26.189675564954587;2036.6770048877788;0.0;0.0;6.395683619003031;0.0;0.0;398.0690016800997;0.0007174172217683437;0.10764815605755139;9.161318651551605e-07;0.12741117839790808;0.10714383916985731;0.026813203151200105;2.8025046998860613e-09;167.52075142381335;0.0;45.70019956003764;0.0;1.7983276310218883;3.4864715219824816;0.08037845356932785;76.60974601504937;0.0;0.12409586101769031;0.648891070903411;264.9126722752018;932.4640096302647;0.0;741.5015982677027;115.24547064730285;69.02422953905027;164.232985969516;75.70371825303835;115.01475856900817;31.020068449278853;927.0017162182427;703.9744194604183;0.0;156.87434617898396;0.0;0.0;2.865833940079368;71.65913040545915;10.40787604365512;19.106562393953737;150.8280376555603
Papua;0.1378238630259202;0.4692438184389598;311.79900442791256;0.3152867589076471;0.0;607.8915586399779;624.7559196369434;142.7283514695017;0.0;1.8819724055378506;0.03541971922639794;10877.682563374301;133.89064100024476;0.0;0.0;2.5081111199188184;306.621919680185;0.0;0.0;0.0;7.224268918617226;0.0;0.0;0.0;12.803302950142669;0.0;0.0;4.06385920659443;0.0;1.1849542915008158;0.7472018869796067;57.05329872961733;618.1896512729043;0.0;80.92499560540102;106.8574737638549;18.568310009213516;133.23256574631245;22.800694622969072;106.89095591205489;33.4642847612675;170.31016976868767;55.64462804144475;12.379350780563612;26.2234253920882;0.0;51.05672957733337;196.38313800266252;0.0;1.3639915618854683;0.9854402090588978;43.445468120841106
Papua Barat;0.0;0.32007252664953373;13.192280710438828;5.951238103017528;29.725140957120555;0.0;925.2926290255118;0.0;0.0;17692.367745164025;9.399391462528435;0.0;338.81103401747436;0.0;0.6788590073428676;0.3232702716542345;1.8135800711696066;0.2891663672084425;2.163930430478565;2.4638986391545528;4.046337225200949;0.0;6.574807340377001;0.0;0.0;0.37416409397150907;0.2613288287041495;388.349072912401;0.0;13.009137588274603;3.806001882557052;321.80103282175037;554.8213114210516;0.0;1229.8365833657108;375.2739170762013;26.68377267441564;324.0928211799804;593.6749663623468;114.9683820379812;3.4573826247565584;0.5692270770866554;358.02291142384274;0.0;123.7912999434729;0.0;0.0;3.9445311318761136;0.0;0.21676574870522797;23.056622409949213;40.35389979732376
Riau;0.4512965821827745;0.3180955450193595;1459.2972091649797;20.219874994548825;0.0;53.18302432944885;14.842491757458854;7944.406993078996;20.184686818908716;0.001295623800995315;4281.22380816151;35186.454101368865;17178.295504784972;0.0;8.467216851591557;0.05276247181431994;101.84658337514112;28335.916392106366;10292.79606744841;1159.7184690718386;0.8489105789700184;0.0;61.38906527983163;0.0;0.0;6.928663315906744;23.282489071982404;0.16245280033405157;134.97046657388594;0.05294487339754327;0.02675316746547675;815.0044501297989;8932.71653206099;0.0;374.7027833087123;351.1215519421676;48.461002635690775;67.23379065883807;288.025204722732;141.4998434798982;39.7235129319933;34.93922875885758;22.3125306614529;9.787176133233814;19.651106375467226;14.560039567219185;21.66852818422257;64.03916494844911;12.648235091195287;8.18630777482197;157.50974217760216;29.158142736088287
Sulawesi Barat;401.30084708543325;201.58243125966834;716.6727181983317;125.32643879786303;0.6206637715641463;37.73273834385209;1081.815236832711;0.0;0.0;0.0;363.9494459545457;0.0;466.07525828014724;0.0;4.789474996770171;0.0018192866933007426;1.2367053684973128;0.6456638918283565;0.0027143146761523756;0.5172177847212136;0.7273304001562901;0.0;0.01620317617767177;0.0;0.0;0.0197816659675716;0.01822670226619581;0.0034088462819128603;0.0;122.58559248971179;0.07354001545477801;90.55247556643684;462.9891214209236;0.0;70.18786380535586;18.810408197205025;7.539884349139793;6.364208961022065;11.270523243936422;47.08981043867444;0.7777878024063716;5.057978833636285;54.407079685109444;0.370226985411591;42.1662244583446;0.0;5.196750322742676;3.1445626880888837;0.13021760687332065;0.12034278466730887;0.8375996728804925;78.20787524778807
Sulawesi Selatan;1726.3652772524101;353.6964880092785;1828.4252472327348;257.6854847764822;140.91837481280194;447.84584901006616;2178.5238629570895;224.8197083474757;2.584328557315567;6.4599868675596905;3663.420110734655;0.0;11694.345201146274;0.005089831630929374;197.0601802716503;1.8812261465392184;721.7314911968438;223.41368584598797;197.91870985976328;120.89293136852658;10597.961037763269;113.70120050216646;28.4531616934632;5.375775279572541;37.36960962302259;67.5953848037482;378.2001327512055;125.950025069287;74.7450296509664;32.48596239093514;385.437238345139;2318.683520481404;5021.527019720662;0.0;1772.6442698712688;1287.313564934042;55.46590965934069;1641.4488659189733;2019.2501032785697;506.92402004217513;472.4601368923795;1034.8138182668117;1159.3564315282754;37.092942340000675;502.689220955165;77.45986853502697;326.1725811073995;1098.751314318791;88.80920635054508;33.14568723447751;423.7802177469129;231.16152946119382
